Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR29244611,2024-10-11 21:38:28,2024-05-31 07:19:27,3462591,313888171,3462591,90,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244611/SRR29244611.lite.1,SRX24763051,GSM8298121,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482578,SAMN41607220,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298121,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,5DE30445BF033F8D329F2FFF70265FEA,E7CF3374F8D90F6391852CFB19251238
SRR29244610,2024-10-11 21:38:28,2024-05-31 07:19:29,4714505,427118335,4714505,90,142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244610/SRR29244610.lite.1,SRX24763052,GSM8298122,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482576,SAMN41607219,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298122,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,739354D50C1352C6E798E16D4F75A52D,44162F63F2E7AAD35B33FEB5DE1105E3
SRR29244609,2024-10-11 21:38:28,2024-05-31 07:19:12,4290914,388920777,4290914,90,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244609/SRR29244609.lite.1,SRX24763053,GSM8298123,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482580,SAMN41607218,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298123,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,854163BD1BBD880164CE53DB7DA54B14,19557546CEE3FACB000DB50DE59287AA
SRR29244608,2024-10-11 21:38:28,2024-05-31 07:19:47,2026777,183529036,2026777,90,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244608/SRR29244608.lite.1,SRX24763054,GSM8298124,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482581,SAMN41607217,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298124,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,E7FE6CC85B481E86AC56BE4BDEFDB9D5,D0F5319553613D089ADCF3C7CCF29D26
SRR29244607,2024-10-11 21:38:28,2024-05-31 07:20:13,2651944,240229401,2651944,90,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244607/SRR29244607.lite.1,SRX24763055,GSM8298125,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482582,SAMN41607216,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298125,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,9AA2F2DBCB7009A2C39ECE26D4BD7136,3FEC4172F7363C011C2878D4F0FDBE6A
SRR29244606,2024-10-11 21:38:28,2024-05-31 07:19:58,2624352,237417195,2624352,90,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244606/SRR29244606.lite.1,SRX24763056,GSM8298126,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482583,SAMN41607215,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298126,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,BEB61E322D8E992D5471FCE28BE8D19B,89A68C80DE730C3F3D26BC92C1C28C21
SRR29244605,2024-10-11 21:38:29,2024-05-31 07:19:05,2628617,238009236,2628617,90,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244605/SRR29244605.lite.1,SRX24763057,GSM8298127,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482584,SAMN41607214,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298127,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,DF79B3B0890D7C478D6264418C003B26,AB34A66F04C54F87B5F626812AC32C28
SRR29244604,2024-10-11 21:38:29,2024-05-31 07:19:43,4215576,381831477,4215576,90,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244604/SRR29244604.lite.1,SRX24763058,GSM8298128,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482585,SAMN41607213,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298128,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,589228E305AD63F2DB95FB7B1311712F,EF9D06C97DECF6081CB9E26A10BB383F
SRR29244603,2024-10-11 21:38:29,2024-05-31 07:19:39,2534865,229255092,2534865,90,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244603/SRR29244603.lite.1,SRX24763059,GSM8298129,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482586,SAMN41607212,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298129,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,C3382577F878567C2EEE0D7B09BEFEA2,19AFB7949865334EA354984647E1B3FE
SRR29244602,2024-10-11 21:38:29,2024-05-31 07:19:33,1937290,175608418,1937290,90,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244602/SRR29244602.lite.1,SRX24763060,GSM8298130,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482587,SAMN41607211,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298130,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,7ADAD1B0C2647E001293981140788A43,34AE5FEC12F092A642C64F32AF7148AE
SRR29244601,2024-10-11 21:38:29,2024-05-31 07:20:11,4380865,396936487,4380865,90,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244601/SRR29244601.lite.1,SRX24763061,GSM8298131,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482589,SAMN41607210,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298131,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,D2F42F8A146817A4EB8E54E1A0559E65,7CB9F4AFAC58FDB4B16FE6D84F084EA6
SRR29244600,2024-10-11 21:38:29,2024-05-31 07:19:55,3903075,353756662,3903075,90,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244600/SRR29244600.lite.1,SRX24763062,GSM8298132,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482588,SAMN41607209,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298132,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,BAD7A2E55C122134BD8F3E347BFD7E83,56696E6660E6423BC9CFD29A895EB2DB
SRR29244599,2024-10-11 21:38:29,2024-05-31 07:20:02,4354054,394658846,4354054,90,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244599/SRR29244599.lite.1,SRX24763063,GSM8298133,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482590,SAMN41607208,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298133,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,1BD8F17EA48C8A366F9D966533A20E68,7C806BB272EF17BE5BE651BB87D3D1AB
SRR29244598,2024-10-11 21:38:29,2024-05-31 07:19:53,5680711,514612357,5680711,90,171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244598/SRR29244598.lite.1,SRX24763064,GSM8298134,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482592,SAMN41607207,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298134,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,AA143374C42D53C10E46586B5CB5195D,D7FB360B15458C759434602259AF719E
SRR29244597,2024-10-11 21:38:29,2024-05-31 07:20:10,5961374,540249233,5961374,90,181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244597/SRR29244597.lite.1,SRX24763065,GSM8298135,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482591,SAMN41607206,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298135,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,75E3CF331A8318DE3D44DF7FA0206F41,E82E43C5570BCE1EBE4BF820E9897B4D
SRR29244596,2024-10-11 21:38:29,2024-05-31 07:20:16,2900024,262756359,2900024,90,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244596/SRR29244596.lite.1,SRX24763066,GSM8298136,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482593,SAMN41607205,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8298136,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,73D4E4742154521EB60BD1F7313674DF,192B885E4C4D6C8E6467E3E6F9D81680
SRR29244594,2024-10-11 21:38:05,2024-05-31 07:19:39,4792744,196502504,0,41,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244594/SRR29244594.lite.1,SRX24763067,GSM8297913,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482596,SAMN41607428,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297913,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,9118FF10FEA4D7C0A50F89C428FF9997,22EB3E82B26BF5E86564B21876595272
SRR29244595,2024-10-11 21:38:05,2024-05-31 07:20:13,4792744,234555488,0,48,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244595/SRR29244595.lite.1,SRX24763067,GSM8297913,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482596,SAMN41607428,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297913,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,41278131E900B776F3BA85CAC7E865B8,D37DBE75BDA39EBE6146BB76FEA1B8D6
SRR29244592,2024-10-11 21:38:05,2024-05-31 07:19:15,5768565,236511165,0,41,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244592/SRR29244592.lite.1,SRX24763068,GSM8297914,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482595,SAMN41607427,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297914,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,515D1826F53B273D450DE6CF96E22BB4,6462E29A9F5C9D1EDA0595EAD0A5A19F
SRR29244593,2024-10-11 21:38:05,2024-05-31 07:19:19,5768565,285344171,0,49,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244593/SRR29244593.lite.1,SRX24763068,GSM8297914,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482595,SAMN41607427,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297914,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,69560930B393399B52A6465A44E47C7A,9C35F6B2FE6336A638AE8FCFCB9E1D00
SRR29244590,2024-10-11 21:38:05,2024-05-31 07:19:22,4946424,202803384,0,41,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244590/SRR29244590.lite.1,SRX24763069,GSM8297915,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482594,SAMN41607426,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297915,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,C1B7ACB70D7318811259CE55AC3AFC3B,64348E6B9B904B80F11DF3F020DAA2CA
SRR29244591,2024-10-11 21:38:05,2024-05-31 07:20:30,4946424,243835460,0,49,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244591/SRR29244591.lite.1,SRX24763069,GSM8297915,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482594,SAMN41607426,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297915,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,8DB76E7510114D3079ADC3D384F61955,2998193AE6C2F289DAC432B3ABF8ED17
SRR29244588,2024-10-11 21:38:05,2024-05-31 07:20:00,5153160,211279560,0,41,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244588/SRR29244588.lite.1,SRX24763070,GSM8297916,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482598,SAMN41607425,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297916,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,045BC7AB23EC4A9A76551C6EEED83D81,B61CC9F4067D9957565E300A5A7BF0CA
SRR29244589,2024-10-11 21:38:05,2024-05-31 07:19:29,5153160,253731979,0,49,119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244589/SRR29244589.lite.1,SRX24763070,GSM8297916,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482598,SAMN41607425,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297916,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,1D657493D91BABCEB166577F91DE6F63,B0F22410DA381A28E0C2490955ECC5B8
SRR29244586,2024-10-11 21:38:05,2024-05-31 07:20:05,8403125,344528125,0,41,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244586/SRR29244586.lite.1,SRX24763071,GSM8297917,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482597,SAMN41607424,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297917,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,CCD9005D18B0863568761A5024496D49,1648A57AFBB0E74C7A1DA9250919D0F0
SRR29244587,2024-10-11 21:38:05,2024-05-31 07:20:13,8403125,414477593,0,49,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244587/SRR29244587.lite.1,SRX24763071,GSM8297917,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482597,SAMN41607424,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297917,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,AACCC61D2132596C24E1CBC7532E5A8B,E76F8F752E2518616572C346E45236BE
SRR29244584,2024-10-11 21:38:05,2024-05-31 07:19:54,8539801,350131841,0,41,156,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244584/SRR29244584.lite.1,SRX24763072,GSM8297918,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482599,SAMN41607423,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297918,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,25EC77A7C724D10E4B4C574DB4FC466F,6FEDFE6D06679517BA31878F46523993
SRR29244585,2024-10-11 21:38:05,2024-05-31 07:20:41,8539801,418574242,0,49,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244585/SRR29244585.lite.1,SRX24763072,GSM8297918,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482599,SAMN41607423,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297918,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,212E8A6AB83AA12C72EE5984A6539CA8,CCAC072D975923F42B394E4BDD2720CF
SRR29244582,2024-10-11 21:38:05,2024-05-31 07:19:43,9523584,390466944,0,41,174,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244582/SRR29244582.lite.1,SRX24763073,GSM8297919,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482600,SAMN41607422,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297919,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,35B8ECF649FE02B5CF7C6BAD41DDE547,8CE920618967B077D0B3C630EB310AE6
SRR29244583,2024-10-11 21:38:05,2024-05-31 07:20:33,9523584,466802644,0,49,226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244583/SRR29244583.lite.1,SRX24763073,GSM8297919,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482600,SAMN41607422,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297919,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,327073525C5924973CB160A3B4B79C8E,D899A9E3048F78478C5680442BB162E0
SRR29244580,2024-10-11 21:38:05,2024-05-31 07:19:06,1485024,60885984,0,41,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244580/SRR29244580.lite.1,SRX24763074,GSM8297920,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482602,SAMN41607421,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297920,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,9CB1FECE618E123FC02004C7C250E71A,D8BD945BB7382D3113081D7A0B9C792C
SRR29244581,2024-10-11 21:38:05,2024-05-31 07:19:23,1485024,73218820,0,49,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244581/SRR29244581.lite.1,SRX24763074,GSM8297920,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482602,SAMN41607421,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297920,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,282B704FE2226E1A10CD419EFC90B5C0,417296284BEB1E596F1716DDCF1180C8
SRR29244578,2024-10-11 21:38:05,2024-05-31 07:19:11,2544513,104325033,0,41,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244578/SRR29244578.lite.1,SRX24763075,GSM8297921,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482601,SAMN41607420,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297921,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,C8C397546A0230CC2472FEDF91F2DF76,517A1C4CDE807636371C806A86CF9953
SRR29244579,2024-10-11 21:38:05,2024-05-31 07:19:08,2544513,125013029,0,49,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244579/SRR29244579.lite.1,SRX24763075,GSM8297921,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482601,SAMN41607420,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297921,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,19F625F4182774CB0915917D337E7E54,FC3C1A0881BC352A19C83BF12F59C852
SRR29244576,2024-10-11 21:38:05,2024-05-31 07:19:38,4896966,200775606,0,41,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244576/SRR29244576.lite.1,SRX24763076,GSM8297922,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482604,SAMN41607419,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297922,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,E9BA86936840C77110F0ED53B4DBE797,E56B30D9B2952A67B1B843A0EFB82F72
SRR29244577,2024-10-11 21:38:05,2024-05-31 07:19:20,4896966,240983222,0,49,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR029/29244/SRR29244577/SRR29244577.lite.1,SRX24763076,GSM8297922,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS21482604,SAMN41607419,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM8297922,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1883722,,public,C1CA367EFE654B5A0B97EF76CFCE6F11,F7039C2E4423484CC06D12F4DB10F549
